timestamp,leg_left_hip_roll_joint,leg_left_hip_yaw_joint,leg_left_hip_pitch_joint,leg_left_knee_pitch_joint,leg_left_ankle_pitch_joint,leg_left_ankle_roll_joint,leg_right_hip_roll_joint,leg_right_hip_yaw_joint,leg_right_hip_pitch_joint,leg_right_knee_pitch_joint,leg_right_ankle_pitch_joint,leg_right_ankle_roll_joint
1764303144.0427744,0.10313219577074051,0.08058054745197296,-0.4230397343635559,0.978625476360321,-0.6199530363082886,0.11155423521995544,-0.1135304719209671,-0.04439704492688179,-0.4302203357219696,0.8454711437225342,-0.5400717258453369,-0.028394149616360664
1764303144.0831964,0.09822960942983627,0.07163430005311966,-0.4212515354156494,0.9954499006271362,-0.6009559035301208,0.10964299738407135,-0.11111751198768616,-0.05526231229305267,-0.42097610235214233,0.8366378545761108,-0.5384379625320435,-0.03812938928604126
1764303144.1236155,0.09233809262514114,0.059259943664073944,-0.42807692289352417,0.9994698762893677,-0.5909421443939209,0.09123164415359497,-0.10858647525310516,-0.06430777907371521,-0.4133390486240387,0.8309520483016968,-0.5438746809959412,-0.04670102149248123
1764303144.164015,0.09514020383358002,0.04987913742661476,-0.4462103545665741,0.9885439872741699,-0.5842958688735962,0.07872969657182693,-0.09918586909770966,-0.0719054788351059,-0.3992253839969635,0.8080213069915771,-0.5678237676620483,-0.042171888053417206
1764303144.2043781,0.0960414856672287,0.045946087688207626,-0.4521873891353607,0.9947379231452942,-0.5706397294998169,0.07896000891923904,-0.09209957718849182,-0.08115306496620178,-0.3836633563041687,0.7880374789237976,-0.5757842659950256,-0.0411987379193306
1764303144.244812,0.09259847551584244,0.0344783216714859,-0.45990467071533203,1.0052670240402222,-0.5579690337181091,0.06790024042129517,-0.08810275793075562,-0.09421531111001968,-0.3628446161746979,0.7660238742828369,-0.5838283896446228,-0.04854397475719452
1764303144.2853062,0.08387041836977005,0.01689448207616806,-0.4731890857219696,1.0140876770019531,-0.5511525869369507,0.03772140294313431,-0.08408883213996887,-0.10739077627658844,-0.3390521705150604,0.7541162967681885,-0.5931824445724487,-0.061404019594192505
1764303144.3257067,0.07178694009780884,0.006630432792007923,-0.4733366370201111,1.004446268081665,-0.5554052591323853,-0.009362970478832722,-0.07686185836791992,-0.10915255546569824,-0.3271532654762268,0.7735702395439148,-0.5953687429428101,-0.07300823926925659
1764303144.3662477,0.06544111669063568,0.004046067129820585,-0.4563346803188324,0.9657651782035828,-0.5692910552024841,-0.037848394364118576,-0.07113306224346161,-0.0946098193526268,-0.319408655166626,0.7952112555503845,-0.593478798866272,-0.06339851021766663
1764303144.4067235,0.06503553688526154,0.017297765240073204,-0.4101170301437378,0.9183691740036011,-0.5612412095069885,-0.015080181881785393,-0.07128012180328369,-0.06584115326404572,-0.31906700134277344,0.8392835855484009,-0.5647789835929871,-0.0408032089471817
1764303144.447115,0.07664835453033447,0.03476334363222122,-0.36105477809906006,0.8611756563186646,-0.5703536868095398,0.0364454910159111,-0.07222709059715271,-0.04249713569879532,-0.31310173869132996,0.837648868560791,-0.5668091773986816,-0.01579115353524685
1764303144.4874852,0.09452712535858154,0.05194830894470215,-0.3264954090118408,0.8638381958007812,-0.5514472723007202,0.08942510187625885,-0.07356451451778412,-0.03355671837925911,-0.3075132369995117,0.8231918215751648,-0.58414226770401,-0.005710447207093239
1764303144.5278733,0.11502504348754883,0.042765069752931595,-0.34017133712768555,0.9412391185760498,-0.4954480826854706,0.10782687366008759,-0.07248865067958832,-0.05506084859371185,-0.28335773944854736,0.7629044055938721,-0.6328047513961792,-0.019612116739153862
1764303144.5683656,0.1169128343462944,0.0011698916787281632,-0.41818755865097046,1.1142730712890625,-0.3682473301887512,0.06599251925945282,-0.07540765404701233,-0.10495838522911072,-0.2260913848876953,0.6887301206588745,-0.6505440473556519,-0.06623831391334534
1764303144.6087818,0.06739770621061325,-0.07669656723737717,-0.6082956790924072,1.2895400524139404,-0.3645576238632202,-0.13424159586429596,-0.08913852274417877,-0.22057363390922546,-0.15303754806518555,0.6531069278717041,-0.596947968006134,-0.14600874483585358
1764303144.6493063,0.07057974487543106,-0.07083529978990555,-0.7432327270507812,1.1409498453140259,-0.7809223532676697,-0.13023741543293,-0.14878304302692413,-0.29104939103126526,-0.15558883547782898,0.8240640163421631,-0.5726065635681152,-0.16702675819396973
1764303144.6896896,0.11685078591108322,-0.06598975509405136,-0.5056054592132568,0.8774749040603638,-0.6345528364181519,-0.10849174112081528,-0.2537561357021332,-0.11279008537530899,-0.21210266649723053,0.966261088848114,-0.5408072471618652,-0.10232933610677719
1764303144.7301524,0.07633988559246063,0.04612157121300697,-0.24082046747207642,0.5419897437095642,-0.5935871601104736,-0.0615985244512558,-0.18499131500720978,0.014523938298225403,-0.5093812942504883,1.2838901281356812,-0.42332354187965393,-0.1603659987449646
1764303144.7707527,0.042362406849861145,0.20400044322013855,-0.24628084897994995,0.4701613187789917,-0.6424448490142822,0.07778743654489517,-0.06766312569379807,0.11083144694566727,-0.6867903470993042,1.4561326503753662,-0.20380747318267822,0.015625689178705215
1764303144.8116527,0.14944837987422943,0.3143589198589325,-0.2385929971933365,0.6955270767211914,-0.5359193682670593,0.10820041596889496,-0.05149306356906891,0.0588114857673645,-0.8431288003921509,1.3288302421569824,-0.6891360282897949,0.06094975024461746
1764303144.8520973,0.23579739034175873,0.1682451218366623,-0.27544671297073364,0.9303364157676697,-0.6464759707450867,0.17700940370559692,-0.17222338914871216,0.022712640464305878,-0.7542167901992798,0.9206268191337585,-0.71551913022995,0.09143196791410446
1764303144.8925009,0.2693590521812439,0.06074734777212143,-0.28091245889663696,0.9258424639701843,-0.6303551197052002,0.09632368385791779,-0.05904700607061386,0.04262421280145645,-0.5277655124664307,0.8306015133857727,-0.6791566610336304,0.1198553740978241
1764303144.9330206,0.2786462903022766,-0.034215908497571945,-0.2850528061389923,0.8219339847564697,-0.607507050037384,-0.03945052623748779,-0.08064905554056168,-0.038278695195913315,-0.4023958444595337,0.6803882718086243,-0.7541581988334656,0.07781963050365448
1764303144.9734042,0.23462536931037903,-0.09474632143974304,-0.307647168636322,1.0224354267120361,-0.35391461849212646,-0.19458135962486267,-0.062265705317258835,-0.1269201934337616,-0.30232515931129456,0.7118498682975769,-0.7632197737693787,-0.05187305808067322
1764303145.0138836,0.1270308643579483,-0.16830919682979584,-0.5112834572792053,1.399185061454773,-0.13026541471481323,-0.3214159309864044,-0.062149129807949066,-0.24809759855270386,-0.18350030481815338,0.6232537031173706,-0.6660580039024353,-0.15011858940124512
1764303145.054351,0.06431582570075989,-0.1424943208694458,-0.8020066022872925,1.5112345218658447,-0.21375995874404907,-0.22084742784500122,-0.12174209952354431,-0.39194178581237793,-0.12841102480888367,0.6844081282615662,-0.5219998359680176,-0.20370157063007355
1764303145.0948374,0.10161730647087097,0.0881824642419815,-0.7821555137634277,1.1717349290847778,-0.8252488374710083,-0.0396522581577301,-0.16066870093345642,-0.23390042781829834,-0.13785697519779205,0.9402540922164917,-0.5977848172187805,-0.20314686000347137
1764303145.1352632,0.15290901064872742,-0.017518050968647003,-0.5928422212600708,0.8599921464920044,-0.612526535987854,-0.07534701377153397,-0.191275492310524,-0.11737406253814697,-0.16873714327812195,0.9645728468894958,-0.5944851636886597,-0.0914430171251297
1764303145.175671,0.04764142632484436,-0.037590522319078445,-0.3302358388900757,0.6007187962532043,-0.6840587258338928,-0.03332770615816116,-0.20262427628040314,0.062024861574172974,-0.29516297578811646,0.9997231364250183,-0.46381574869155884,-0.011040406301617622
1764303145.2161639,0.007554784417152405,0.057744137942790985,-0.2660248279571533,0.5882390141487122,-0.7601867318153381,-0.011505402624607086,-0.14673122763633728,0.10813050717115402,-0.4700690805912018,1.1985912322998047,-0.32221972942352295,0.07657086104154587
1764303145.2566283,0.02169760689139366,0.1797562837600708,-0.24359148740768433,0.5214033126831055,-0.7009193301200867,0.13756075501441956,-0.06127873435616493,0.2181088626384735,-0.5679405927658081,1.388543725013733,-0.10304796695709229,0.22529785335063934
1764303145.2970147,0.14724832773208618,0.3780451714992523,-0.16707651317119598,0.6166466474533081,-0.5336726903915405,0.21216657757759094,-0.03687175735831261,0.19535613059997559,-0.777599573135376,1.530961513519287,-0.1548689603805542,0.31251853704452515
1764303145.3374126,0.1758776754140854,0.1946062296628952,-0.20138876140117645,0.9391932487487793,-0.5350159406661987,0.1596682071685791,-0.10110018402338028,-0.08789750188589096,-0.7972301244735718,1.201069951057434,-0.7947161197662354,0.01689126342535019
1764303145.3778646,0.2510601580142975,0.10881474614143372,-0.24979916214942932,1.0153549909591675,-0.5779619216918945,0.14015711843967438,-0.1509106159210205,0.006525419652462006,-0.6494154930114746,0.8883814215660095,-0.6561493873596191,0.06219255179166794
1764303145.4182851,0.22275078296661377,0.023054778575897217,-0.25861698389053345,0.9004648923873901,-0.5483684539794922,0.040566667914390564,-0.07042086124420166,-0.02426581084728241,-0.40946316719055176,0.6696252226829529,-0.6799299716949463,0.11387256532907486
